TaxId	GenomeSize(Mb)
1473112	6.94834
486398	5.04024
134536	7.34356
64667	4.050523
2493670	6.63908
2601668	0.616088
1069220	4.0789
2603660	6.64948
2592817	5.98244
146786	2.62207
367806	0.638184
2604832	6.05695
35623	1.60017
354356	9.00992
1695218	6.66212
2527996	7.18243
1411621	4.86885
298656	0.637356
1868325	2.40914
308754	4.28873
2527994	6.35736
39960	3.21387
2530392	3.07644
1390185	4.49273
1114980	1.16048
2267253	2.82988
2682541	5.04024
1940789	2.02229
138563	1.80914
413502	4.49362
45634	2.05987
1743168	2.2322
2506420	3.02065
1108	5.25854
2025808	4.01771
248315	2.04129
1206	9.23686
82654	4.88568
754	2.27523
234612	8.19266
216945	1.10734
948	1.50202
323450	4.96369
2571030	4.61852
1731	3.05504
29495	4.33586
1873716	3.43616
2603292	2.95935
400770	4.48031
40318	7.74335
1861	5.23858
109232	1.35345
1705310	7.63734
28091	2.16549
666685	3.97554
303541	1.69459
78535	1.99759
1281	2.62735
1851167	8.19266
123899	4.44525
2487353	5.09257
1218801	5.50099
543877	2.88503
1003110	6.70311
216465	5.36614
56877	1.76954
353	4.89462
546367	4.73395
1908198	3.44738
117207	3.37371
42197	8.13157
216963	1.07984
1629	1.55521
2320140	2.8161
2587850	3.67729
2599805	8.04877
155978	7.73719
29562	1.0202
2583577	5.689207
2083054	6.21891
1705617	2.65272
33962	2.50198
251542	0.791219
459858	4.75977
2597702	5.09805
1896164	3.34744
391290	3.4776
2498135	5.77458
512763	5.41347
454601	3.62144
1131703	3.31647
1761016	8.27745
235559	0.663125
489	2.07261
971	2.83171
288	4.4283
1653476	1.48215
28152	4.53087
36813	5.48475
2601898	4.87853
861299	7.47921
1874061	4.17531
317936	8.28895
995	5.20207
473531	3.37329
664662	1.29043
2052660	4.10361
2420301	3.44947
2039870	6.93169
1176649	5.56503
547145	1.53431
215173	1.27878
1534110	6.21891
1069	4.01447
2269374	1.54879
29329	2.53436
442	2.92238
2040624	1.5628
74318	3.37258
1894	9.19203
372663	3.82697
2594458	8.19266
702113	4.78703
202956	2.85249
673862	1.11842
1612	2.44915
1572656	2.06999
573062	2.307
2497456	5.06985
1465	5.27801
2567884	5.91918
108007	1.88084
459526	5.37739
718192	4.27572
1933907	2.57822
994692	0.833125
2582913	3.14589
1740163	7.63734
598467	4.94377
29378	2.61021
1777491	4.40236
591154	2.38628
28448	3.64386
129985	4.66503
252967	3.70058
61647	5.52234
33038	3.50164
2094	0.666951
376805	4.30866
2666185	2.00779
1499973	4.66171
563169	5.04024
1646	3.15525
1224749	2.9343
312285	2.04325
1578828	4.0381
1930277	7.4758
2527997	7.94932
146939	3.6288
34020	1.19223
136241	0.919992
1047172	7.66395
2041	3.62924
2692235	8.19266
2509341	2.29229
254247	2.83319
2587852	4.23968
1636423	7.63734
2169400	3.70001
1870819	6.66212
573600	1.32879
2594463	8.19266
551989	5.15601
100225	3.54434
78398	5.06146
488446	6.845
40577	3.57177
2587863	6.21891
2508882	4.00591
242606	4.64425
266	5.09033
1325115	8.20012
1472767	3.85828
411153	3.77886
2507160	3.13162
1612173	6.03564
42256	3.33265
2249356	3.85729
1711	3.23875
220697	4.68308
287094	4.64915
160660	3.35968
590652	6.07849
256701	3.83957
33990	1.54388
1778262	0.846562
1816604	2.40922
1207075	6.21891
1028989	6.21891
83564	8.02189
48664	4.15167
2082949	5.0532
153948	3.08563
446692	3.94935
2578110	6.21891
1644130	4.24635
927	2.58852
913109	2.79995
142651	0.814478
172	3.87908
41276	3.34553
2494550	3.93477
2067957	5.56725
1263979	1.49992
1886807	6.21891
187145	3.00863
2496265	2.95059
428411	0.57689
188932	6.20609
2610896	2.04531
33034	2.00181
267363	2.71931
32052	2.11117
1160784	0.112091
2053669	4.08418
746691	3.83078
2664853	5.12288
2590021	2.29229
2183911	3.68855
1535768	7.97724
53344	2.57355
92400	0.744596
2217825	5.04024
1972846	8.19266
1737359	5.20204
2337	1.87809
61635	1.87779
2005388	6.21891
198618	6.7014
472181	3.81798
2201356	6.21891
1331258	4.53421
2604941	3.217366
149016	2.13978
913107	3.51973
398053	5.35283
2587847	3.67729
238800	1.41908
1637999	4.001
1636720	2.89878
362257	9.15378
2546360	5.46043
2587853	4.51184
312883	3.43198
1410383	0.708439
1307761	3.7828
2662361	4.32395
1617283	5.46663
1617448	4.07193
434009	7.01812
110539	6.59949
444612	2.10009
2294119	3.85729
718	2.43153
1703965	6.27963
260552	4.05919
2493639	3.66846
2293317	2.36078
52773	2.03775
2660750	5.04024
45362	0.76024
2703789	4.57503
391613	3.67729
1778263	0.636713
1476873	1.1096
2025492	2.69034
44255	8.26417
114527	1.48274
1721	2.9069
1232575	2.81914
290335	2.65114
2485784	1.72294
1072256	2.41944
1720344	3.15697
182773	2.86993
2419774	3.09711
1134435	4.17175
407020	4.56125
2015076	4.49251
241368	3.72011
356837	4.96748
1806885	3.30435
76761	7.10134
2489212	3.49941
2080469	3.1271
2482769	5.30839
2202142	4.80423
171285	0.93362
86106	1.61528
2072405	4.37199
446679	8.10044
225848	6.35341
2697032	5.8734
1930	10.0013
496014	5.21225
2282310	4.94549
1331682	3.95325
1561	3.08774
1905	8.24658
216934	1.20464
388357	4.1245
68249	8.46636
2005462	8.23273
65958	3.60749
1737425	3.09791
2528642	4.75423
29360	4.71424
79263	6.47067
33952	3.99438
129958	2.40152
108150	2.45106
1223307	8.19266
29429	5.41969
332999	5.74686
1231000	2.66918
50719	5.10623
2609668	3.44947
2072407	4.37199
1109412	5.35539
1573712	6.21891
2021234	6.12094
1218493	2.10375
158787	3.14395
1434072	3.7961
930806	4.21094
878220	4.49251
46256	1.8187
1620392	3.3331
256839	4.84397
288004	4.26579
252514	3.9321
2086585	1.5647
1462996	4.9859
2003315	3.17497
70348	4.02484
2698458	4.35218
488732	6.91592
716925	6.02919
1986204	2.57443
33011	2.13429
2109593	8.19266
2118	0.777079
2110	0.897122
712538	2.35188
1625	1.29554
1863	2.64378
787	1.32193
2025658	6.702516
1816218	4.42089
2661921	4.97257
2591634	5.47022
2220073	3.44252
2518371	3.97436
1547487	5.63949
2565558	4.66646
2528017	7.437
2563602	8.19266
1225785	4.74446
379064	4.22419
29510	4.4093
219314	3.07984
195498	2.11117
2128	0.761051
43658	5.73786
2485926	2.00378
2675754	5.03202
1783501	4.36876
2589080	4.6107
155194	1.62467
2683680	5.04024
1703961	6.27963
1884634	1.23811
2013114	5.04867
2500547	3.29305
370777	3.03254
1536773	6.66212
225999	0.912409
2003121	5.21842
99598	8.23273
2662065	8.19266
577489	3.52431
658641	6.21891
2698686	4.80881
1967782	1.16266
116092	4.49273
456	3.08721
1897729	3.54389
1797	4.89314
2707005	6.49768
334542	6.76242
1224144	4.74446
74033	5.25278
1316410	2.04531
1203471	4.3045
2609254	3.61332
1565	2.97253
44577	3.25659
2571747	7.80489
67581	8.19526
79880	4.29792
1727	3.18913
1032851	3.10659
1071078	5.04024
588932	3.00004
2048283	5.53699
236	3.29067
76860	1.9139
496866	2.362816
2501295	4.92041
46679	5.83432
1789224	3.7411
189918	5.63949
93221	5.86754
73919	2.8447
1850250	3.66933
60893	2.73824
2203210	8.19266
29484	4.86092
1795355	6.25214
2133959	2.27616
2321403	8.24139
59610	3.6081
47589	1.3149
476	2.84017
1490	3.57837
335659	7.26799
1885	8.17415
507626	3.97365
392593	4.06233
1933912	2.57822
374106	1.93098
2487344	6.90596
2518370	4.01774
264697	5.09916
1757	2.20485
1259844	6.21891
33970	2.06783
2683967	0.889885
2562284	4.24718
2594453	8.19266
1510841	2.00909
228899	4.61439
1249101	4.94945
1561223	5.63949
257708	4.88914
2567941	5.04024
1301032	6.27963
85085	4.98087
2051	2.15297
47879	6.15084
1850238	5.39439
2060312	2.58387
267375	4.09997
1156433	2.04531
1241982	5.6025
296591	3.99624
420953	7.61745
1810504	3.24354
356851	6.93163
114880	0.849456
2663121	5.91918
1388755	0.980661
78587	4.05098
1702170	5.12288
1717717	5.71899
55508	5.949
2138	1.96607
1682113	5.63949
215221	3.669
2608254	5.04024
53437	5.84821
272131	9.05919
2487345	3.51785
91604	2.48511
769	1.20681
317577	4.08197
1522671	1.19087
257758	2.17262
519472	2.22123
703	3.76088
359	7.0529
29343	1.90955
2026199	9.87421
336261	1.51111
2304594	4.12641
328813	3.4433
2033	3.65971
200991	3.50501
392416	2.22761
430531	6.71753
2608982	8.02749
1709477	4.49273
2662028	3.64177
2109915	4.15445
240427	3.51048
1756988	4.84554
45363	0.783239
526944	2.38429
1855823	2.16831
285450	9.78226
2686305	4.80936
47872	6.67423
2528007	6.12548
2748	2.73088
1305	2.36222
426117	5.56725
326523	2.55252
1715860	2.69034
2161821	2.32024
669502	0.46394
2548456	10.394
2305987	3.91042
367825	7.94945
1855352	8.19266
1795631	7.01812
1550240	2.74411
143361	1.93101
1867	8.24317
1707785	5.73489
476157	2.67335
38322	2.16304
1346287	3.86986
1325564	4.08482
2070369	3.80336
560555	5.81445
51197	3.40674
2319843	4.18881
658666	5.87359
1389005	3.80336
658632	6.21891
31899	2.93497
114616	8.83902
2587861	6.81219
516075	3.89612
182210	3.62911
2487064	4.49251
2591145	4.04628
68203	7.25486
2487073	2.55597
215591	3.10885
1579316	4.37612
197482	2.81254
2562282	3.86986
29391	1.75693
449	3.57692
182710	3.86062
126673	3.99075
876	3.25144
2423	2.23738
2488819	2.47706
2420313	3.01142
1312072	3.37186
2077149	5.12288
427923	2.42544
1316409	2.04531
72000	2.70162
1889	8.26574
260364	4.33247
135740	4.22838
1218494	1.97096
2528011	6.94502
85874	2.92313
285473	6.54326
1385591	7.63734
921	4.6018
216944	1.07595
171865	3.41866
299152	6.25022
1850252	3.01921
426114	3.63652
2746	4.05241
84096	5.04834
1193713	5.82352
35799	3.21011
29555	0.86906
2594795	5.29248
2060726	6.26011
228745	1.75953
151783	6.5309
1173032	6.76176
1658671	3.68092
158847	2.23901
1630693	4.46762
134676	9.29389
1508420	2.18761
1532555	3.11108
1322	3.06595
645517	2.59168
2666100	2.64833
385025	1.85983
252970	7.48075
2653932	5.81246
664962	6.68344
78258	1.89145
571177	7.32471
134534	4.30865
2686358	4.80194
42443	4.91244
28104	7.66546
357794	4.5596
2058625	4.31243
1355330	4.62112
2099786	3.6416
2036206	2.57216
1612552	7.12085
136609	2.04761
32025	1.79915
2724	3.54011
1435607	6.27963
93220	5.38955
1267021	2.60519
1933905	2.57822
110662	2.11117
488729	7.62606
52227	3.31834
2662262	4.97257
1816615	2.40922
1160721	2.86604
1982042	2.70285
565560	8.19266
143393	1.6064
1902136	2.04531
75612	6.84837
375286	6.28846
29370	5.30023
1870820	6.97849
650378	1.10359
2170729	2.49539
616991	5.55023
479978	6.48817
66084	1.19296
1852373	1.67149
152682	4.04797
1016987	4.78703
774	1.41332
2493674	6.63908
2653853	6.21891
324767	5.00169
2492837	4.02999
2003188	1.7726
1229621	3.58886
1852	4.30821
28232	3.7788
286802	3.15753
1090615	5.01397
2651284	3.93415
2080419	4.2242
84159	4.96715
2341112	4.35661
2495645	2.76896
2609258	3.61332
1159327	1.76081
2352	2.40646
2145	1.08628
1804986	9.12144
1288494	3.26109
2487065	4.49251
658642	6.21891
60481	4.80881
2005262	0.529746
1497	4.58675
157688	2.56074
33074	3.00075
2527972	6.60879
1333996	4.58614
2282124	4.37199
1691	1.72396
2268026	7.13646
582702	4.21457
244734	8.02482
1968541	3.80336
33047	1.82994
60920	3.30551
2094021	8.19266
754417	3.13438
655015	4.70797
1607	3.20442
1703960	6.27963
1920191	6.47613
2527962	5.83903
349106	3.15697
33040	1.8909
2508687	1.18243
1536769	6.66212
1315974	4.56125
1545728	5.63949
1504	3.35184
228	3.97463
44001	2.97027
1884915	1.22309
1141883	7.52302
1312183	8.02557
2566013	3.90937
457083	9.35223
248026	7.40268
242600	1.92141
2599641	2.47337
120	5.46009
1082704	3.923
59405	3.71179
29384	2.63628
475375	2.00438
1446792	5.04024
2135430	8.19266
2201350	2.82854
249402	0.94493
35701	3.07541
2703787	7.96992
281120	1.25918
1884916	1.16186
1703966	6.27963
39695	6.37848
1494	2.45532
61015	2.75642
1920114	4.86238
2483360	2.44766
786	1.23106
2052657	3.17592
1402861	5.14921
741091	5.50038
651740	6.49442
546160	3.46926
364317	5.59794
1898044	1.07984
2496865	4.24635
1961362	4.02999
43263	4.75192
51161	1.83724
1564681	2.23506
47884	4.92905
84378	3.19882
2599819	8.04877
2578114	8.04877
2496867	2.40284
2017484	3.79666
33995	3.89918
1836467	4.24635
2500546	4.32395
33938	3.5638
2587866	6.81219
2594004	3.93479
1905847	3.74212
2496837	5.74127
1482	3.95258
2575361	4.80881
184914	10.0541
1618	2.59341
2494375	3.16092
101564	5.32727
1862358	2.98677
1736691	3.42203
826	4.48662
171282	0.938693
1930274	7.21659
2692756	1.906794
218284	4.59173
1267766	3.47511
2529032	3.4757
1179673	4.35799
2315862	8.44319
516051	3.27426
589437	3.25682
1649877	6.21891
2290923	3.11693
40754	4.81001
216142	4.68863
1294	2.07364
2608981	4.55401
436114	1.44241
1210884	9.70219
1954172	8.23273
2493093	8.04877
38986	1.55423
1664069	4.68008
206403	1.39951
2485839	5.30839
2039166	4.49251
37326	8.92145
708126	2.07751
2592655	2.52911
1911175	9.48849
1746199	4.53739
2527974	9.39522
45067	2.91085
547144	1.53431
413501	4.35449
1844051	3.30727
1792307	5.70588
55208	5.02693
266779	4.70034
363952	5.36911
1917158	4.40236
1766	6.42512
29561	0.645716
79209	4.87357
163011	6.51579
1714845	4.40236
1654388	2.75474
2494701	5.0746
1896961	9.48849
1286180	6.25064
2505979	6.70488
2527980	5.22874
2005885	8.19266
1536770	6.66212
66269	4.77844
686597	5.27876
546874	4.40529
2487071	3.32199
1173280	6.21891
2509459	3.84864
930805	4.09028
702967	2.47337
198467	2.75833
157783	4.71774
417	3.0045
1156431	2.04531
702115	6.62094
214888	1.02984
1684	2.1673
162209	5.20014
29559	0.866715
148814	1.55347
1679497	5.74587
2203895	3.15697
74700	0.833726
2080740	2.48088
157592	2.02772
1967783	1.16266
259	5.90434
2598453	2.04531
2054914	6.21891
2509458	3.79048
1850254	2.86643
639313	4.86349
2594461	8.19266
1302308	5.91918
1249	1.9906
2059264	4.80881
1855912	7.48031
156976	2.51923
2576376	2.04531
397865	2.85646
37919	8.83494
864051	5.60063
43661	4.35255
331696	5.59374
1935379	3.21198
1927	9.49323
2527968	8.43996
33903	9.93684
1648404	3.22636
682798	4.32596
108010	3.26199
28262	2.003803
28135	3.1231
1404768	7.04452
192843	4.72114
1076588	2.0208
413503	4.4483
1267768	3.42458
46351	5.04124
577	5.6633
2077147	5.12288
143223	3.94144
2505970	1.66405
138853	0.837429
332249	3.2604
255247	3.98251
54308	5.26601
844	2.11036
166314	2.11117
2487063	4.49251
31909	2.57815
430522	8.0607
876364	6.83523
105560	4.53585
273376	2.2273
710111	7.7419
912801	3.17592
36874	2.3865
631220	2.54499
2493676	6.63908
2364787	3.27086
2350	8.77165
220927	5.96992
2282309	5.12564
2509455	3.68309
1844971	3.41792
262324	6.05662
28894	7.71618
2547601	3.17497
547143	1.53431
1397108	3.02602
2057808	3.49019
146017	6.56536
160799	7.92064
2686359	4.80194
116188	9.31901
76335	8.28895
53462	7.96661
1173027	6.57446
59754	3.09506
36861	3.18934
51665	1.98626
59893	6.09319
89059	2.32608
979982	1.89168
538966	7.101228
2478912	1.9749
1755811	2.59399
2082386	4.18105
1938841	8.19266
84405	1.69443
1933911	2.57822
42239	7.11897
84377	3.30805
1327635	4.02999
58049	4.42089
1510150	4.23147
554406	2.28418
2508168	3.34744
310769	2.22524
65959	3.04416
1173288	6.21891
103816	5.4472
2575375	4.86697
2066049	5.12288
196914	9.37607
1816219	4.42089
712368	2.25171
2045200	5.948615
2500542	4.80936
1581680	1.75499
870	1.38935
216937	1.28413
2109558	3.15321
379067	11.9367
28113	3.62615
863372	5.73484
160699	5.12265
1907	8.02538
1789	5.09267
110321	6.72959
1148157	4.11127
158850	3.8962
79885	4.24925
71999	2.84387
33888	3.19299
2015316	5.70588
1179669	4.53965
437900	5.02098
368607	6.27408
1408191	3.03389
1376	1.97534
233181	0.820033
1904640	4.80685
327160	4.47952
109266	7.06998
2026248	5.04024
63745	3.00366
1563222	4.87882
1904441	2.61382
28200	1.91158
111015	3.05161
754429	3.04699
47960	2.59447
2561924	3.11108
2231053	3.44252
1335048	4.98761
712270	3.17592
2161816	2.759
2358	5.60649
1522758	8.19266
82541	5.57874
97707	4.73796
2592352	2.23506
948107	7.7953
1660064	1.59183
453783	4.03177
1972068	3.24621
1570939	5.91918
1671597	2.996298
2026787	3.21054
2108362	1.99616
1392877	4.64219
2049935	5.04024
285665	6.92979
2161872	4.42089
748280	4.33639
1912897	3.12878
1350461	2.11117
1702043	2.85634
2126069	6.21891
71433	7.31876
2490858	2.75109
1795043	7.63734
255248	1.71519
1849031	2.9343
120107	4.4191
373	5.95307
90736	4.64678
2163644	1.20515
68202	8.08365
664426	3.80336
447217	4.69564
2576606	3.07644
1915	10.009
56730	7.39269
47850	7.36284
179636	4.77551
1612551	7.27538
661488	7.78473
2213200	7.31011
2123	0.832603
807	1.96397
519450	0.919993
1793721	4.37199
670956	0.263431
2697370	5.12288
129338	3.58551
337479	1.23887
1207504	7.74115
1161942	2.54248
80866	6.55673
901	2.57404
2530390	3.43046
2587857	4.12641
1914992	8.19266
73010	4.50752
2564040	4.59189
2051905	4.80886
2527995	7.68253
2665175	4.203926
1550024	3.81369
1663591	4.20312
748811	3.80265
181663	3.94417
1579979	3.6752
544556	3.4776
2587865	4.97257
2045208	7.53006
2044467	4.81044
251535	0.722585
2321394	3.02501
1756150	4.21672
46677	5.5081
1813879	3.40302
1973486	9.49174
477680	7.78904
1384459	3.42496
29554	0.693241
446660	2.73914
125593	1.13381
1804984	8.39477
871742	6.90033
34061	2.29726
1702238	2.78045
1883414	3.78119
1716143	3.96261
1074311	4.91023
28049	2.44354
591197	3.54157
1696072	3.49941
393921	2.10686
110319	4.32395
371601	6.35844
1160	5.28501
42838	1.02889
421000	3.52668
56426	1.50767
437505	7.78386
2565926	6.66212
142	1.23556
1178537	3.61192
2283160	4.35134
309887	3.49853
1374	3.48558
456827	2.24682
1582259	2.35616
188908	3.46227
2600159	4.33959
781	1.25657
1882833	4.2287
1882918	1.82163
1915309	3.4216
2020311	6.27963
380749	1.53431
1306787	4.16843
863643	3.15742
2259340	3.251
744985	1.24056
2584944	2.98788
325775	0.656901
2576841	3.86986
2054902	5.91918
1379870	7.02935
445710	4.22717
2583851	4.1239
2213202	3.63664
1457365	4.29425
1811193	2.2413
158080	3.66514
1609966	3.46534
133926	2.2619
665099	5.63466
29323	2.34482
289435	5.60999
1704307	0.915884
496056	4.28759
2005703	4.06391
470933	4.7194
42862	1.54697
1394	3.485582
2511995	4.72898
2502781	5.08699
2592814	5.98244
2013514	2.59842
2692425	4.3429
2507159	2.78045
28031	4.69954
42684	8.05812
104102	3.74669
340146	3.02638
2077182	3.30435
1540872	1.18453
1004901	4.00648
1736675	4.06794
196180	2.86667
1978229	3.28373
183417	3.87593
1619313	4.48126
58180	3.48083
682998	6.31626
1912064	2.69034
1962264	4.803686
515256	2.57822
161899	2.8594
558152	4.42127
643214	2.40982
2026	2.60689
1944646	1.44796
2211108	2.81146
80869	5.34969
1867715	5.70588
166935	3.99893
249188	2.18261
450734	4.37671
136098	6.27963
1547445	2.00438
2592815	5.98244
1796606	7.13642
211114	8.54123
712411	2.14077
323415	4.44662
1813182	3.4776
1324796	2.59617
484770	4.31776
824	2.2685
1673076	4.60264
1618207	3.59943
2546350	5.12288
48665	8.65928
29341	4.74256
1871047	4.49251
1972134	0.232663
2587597	6.21891
2527998	4.72383
1636606	4.63858
64897	1.61647
1784714	5.37984
1221500	4.09476
1641402	6.51244
223967	5.77461
1913577	2.97889
331648	3.39333
1335613	3.43179
1605891	4.0876
2070537	1.9749
1736226	6.21891
938155	2.64877
1653478	5.91918
940614	6.35512
2109914	3.90101
2653200	10.1754
1929246	1.6224
391905	4.72779
2500548	3.15318
419475	4.98613
2093856	4.97642
2082385	3.99624
1699621	3.15697
1917485	3.80336
1006576	1.96121
1631871	2.14954
1248727	2.59776
930802	2.91592
39768	0.590336
1949203	4.803686
1655	3.14776
1458425	2.53313
2597701	4.92926
2184575	3.53752
216935	1.17513
1511761	2.06903
247333	3.40839
2686014	0.864092
2518644	6.21891
216942	1.22552
351745	4.80881
259537	4.23771
285570	7.76658
414996	5.30191
502682	2.72496
2259620	4.2585
675864	4.46179
1759059	3.73272
2708301	4.6495
950	0.879977
2081703	1.64683
1163710	4.49948
543913	2.04572
424182	2.732491
283811	6.84156
1427356	3.65384
2672569	4.91391
206506	3.96424
991904	4.71896
80868	5.61381
2498113	4.59388
1442136	3.24665
165694	1.70448
1851148	3.86836
1404367	7.0223
56455	4.93901
2509614	4.56259
2133944	2.17938
45243	2.68848
428712	1.73299
2718	2.60379
2705439	8.19266
1850246	3.42612
1930276	5.99686
467094	3.04198
1886	7.03578
1630141	2.01831
1408281	1.58898
2037915	4.74446
107637	5.05745
1127744	5.04024
2588299	4.23968
1478	5.65009
35757	2.98017
1768242	5.16916
2093373	0.711806
1230341	2.7124
416344	7.63734
1510	2.97438
585423	2.11117
983548	3.34759
632569	5.96559
1924287	1.07631
463040	5.61611
857417	3.41954
1980001	4.32197
2528026	7.74499
1920107	4.63858
1416806	6.16754
172042	2.58868
1811807	3.11134
2683193	5.74127
2552942	3.5569
2571029	3.85295
392734	4.83062
1336802	3.03453
258224	2.60131
2661553	4.08418
1177712	3.44752
2017482	4.34155
160808	3.20755
1379270	4.71655
712710	2.97354
364197	3.76969
60217	4.9621
56458	4.89838
2683590	3.15939
29423	2.77321
1944648	5.08976
1273132	1.51339
1964449	8.19266
1649184	8.19266
1509	4.09729
984	5.16945
1885919	3.442381
1703968	6.27963
11	3.52644
683124	2.84683
351052	4.83725
1532	5.55039
29314	4.36942
120683	2.36408
2080757	2.34816
936456	2.92838
80816	9.44631
142649	0.7408
214856	3.39071
1176536	3.11887
1888	7.8459
1679444	3.11597
414	3.26626
29419	1.93282
2587858	4.23968
81468	1.88778
1294143	6.21891
316278	2.11117
2202825	6.78838
1637869	7.63734
2582827	5.04024
1561924	2.65301
1529068	3.81156
1197	10.1266
2605747	5.252
41	10.2608
2108470	8.20332
2488809	4.10798
1573714	6.21891
1690815	6.51244
2171755	3.55876
2496866	2.8721
265883	2.61289
1853130	6.82354
1539298	2.36408
658629	6.21891
569860	3.29566
2606451	3.49941
1178516	5.79768
198107	4.96748
374982	2.11117
1326	2.38243
2562449	4.94657
1674922	6.81219
1573720	6.21891
864828	7.39225
2320867	6.21891
758802	5.57951
66969	3.6657
374162	9.35922
2575373	4.32395
1382	1.45243
253703	5.39423
2584943	2.91895
1891094	5.59206
2527984	6.49618
229155	1.28362
1274359	5.20519
2136172	3.86986
1319	2.04531
1758194	6.40895
1658665	5.85211
1896196	3.17497
1813880	3.48245
29483	4.34994
1981880	3.65566
2081702	2.35034
2183896	5.87743
53442	4.35769
1233873	3.4776
1771309	4.27624
2507935	7.05903
881	3.73436
2489213	4.2242
652716	2.72942
827	1.6657
671211	2.30006
1986224	2.59842
1883416	3.86986
2587848	5.04024
54006	1.58777
1241978	5.31863
1852022	3.53967
399726	2.307
564064	5.8284
2107713	3.49017
2528030	7.94932
2686094	3.86476
648995	5.47894
64471	2.11117
1703969	6.27963
349751	2.68169
66219	4.71147
333965	4.34237
34004	4.03813
1552759	5.91362
1112	3.09036
2051552	5.63949
2691571	4.37199
36805	3.42489
1851395	2.35034
1938820	5.30839
1076596	3.53149
1416627	3.50886
471223	3.4776
2686363	1.56562
433296	3.33485
1912856	1.76548
758782	7.63734
2594003	4.26463
255507	2.23368
2026885	1.32434
86332	1.86277
436	3.51653
55779	3.56868
291112	5.09891
1318	2.13514
573737	6.50073
321984	5.86643
76760	5.97264
2006	4.28841
28227	1.33232
447471	4.28733
1679721	2.46436
232348	2.11117
388408	5.4074
131568	4.84118
107401	3.34503
554131	3.27883
1249552	3.34512
1147129	3.081
482564	8.27225
2107	0.963335
44935	4.34952
1977088	7.07824
1805478	2.17674
2572577	3.96232
93930	1.52529
318683	3.33048
157779	3.662
2572089	0.703325
502394	4.40604
2565554	4.56125
2291	5.1039
1960	8.05956
76517	1.71495
684552	2.77331
2109688	3.55831
1446467	5.25207
2592653	2.17759
1096856	6.51244
1564114	5.91918
2005884	3.81743
178606	2.19633
1729720	4.07843
138336	4.53315
400092	5.46254
468911	2.44421
54913	6.21536
2320868	2.78045
2282475	6.40895
713887	1.44731
1794	5.965
399	6.38392
2579977	3.11108
1610493	3.20744
1193095	2.33581
421767	5.62534
1977566	4.80886
83262	5.68279
330922	3.10487
2603215	4.54393
500	3.00228
48003	0.953874
1981173	6.27963
35760	2.07303
42817	2.02091
2017483	4.07121
160453	4.13683
52	11.3881
337191	5.20204
2419841	3.96035
1306274	10.5379
2560057	3.83257
35786	1.41024
2487742	4.80881
185300	3.6855
191390	6.26037
904291	2.76001
56453	4.51985
444444	4.218
1891644	4.01881
1930764	3.38212
2136401	8.19266
1316596	2.65272
34090	3.01824
2507161	3.37274
193462	8.20743
2099789	1.99616
290399	4.33959
1484116	5.09266
1528098	1.91756
1601	2.18816
413888	2.77068
33075	3.64558
178339	2.14149
261164	3.37719
860235	11.7598
2666127	5.04024
52771	3.11284
1911684	2.16098
2683272	6.68709
1678129	3.38359
1796613	4.80061
475662	4.05303
37636	2.31096
1302659	3.33007
728003	1.85983
2055160	3.31258
1415657	0.309299
2571748	7.94506
158823	4.7351
84980	0.746615
168169	0.754729
2420306	5.30839
139021	3.90484
2292766	8.04721
461876	3.12356
47835	1.90828
1541959	1.87874
202954	3.79305
2116657	3.35843
1514105	2.51149
436515	6.77173
739141	5.56725
319017	8.04877
81462	1.84847
948519	4.53151
1855336	3.37186
1214604	4.51696
2591606	4.68353
47671	3.0458
2591463	3.11108
1934254	5.61071
444163	3.32693
44574	3.95781
556054	1.99553
1892404	5.04024
1330330	2.16917
2576406	5.12288
1325107	8.62657
2478662	5.0149
1972757	5.61071
2527964	7.30783
43669	3.57254
169669	6.34588
488546	1.73366
2070347	3.02102
2594789	3.334474
29570	3.84974
2499145	5.91918
658643	6.21891
2528025	7.10727
2052938	5.15705
1472345	1.91334
2259883	2.52911
935199	5.91918
189425	7.07632
750	2.49803
879274	5.78604
1323375	3.55753
754476	2.1123
2583585	2.121218
571800	3.15697
2201181	3.4413
2448483	5.30839
880	4.28985
2579250	1.24033
708131	1.62239
69373	3.8699
2496266	4.78488
2268451	0.980661
674703	6.47752
2497861	3.86986
1798220	4.04985
345370	4.22167
119981	3.00642
44674	2.51011
2099584	8.19266
2560058	3.11108
47490	2.73836
2268087	3.99624
666686	5.04024
1920883	2.61471
1908	7.56053
2079536	2.35034
1033854	3.25879
2144175	2.65276
849	1.69833
1932	8.63721
102116	5.54499
905	2.22548
940615	5.50398
1906	6.99349
327575	2.57045
196162	4.32395
266951	2.94267
274539	2.28925
2499144	4.06794
2518177	3.13034
709810	6.68344
2029986	4.80881
2587842	3.34025
1940790	2.95161
1534349	6.40081
292462	6.1991
80880	3.82161
1335053	1.37687
1561023	3.74212
114885	0.919297
191026	3.68379
1560339	4.80886
1858609	5.0149
2565561	5.91918
2493109	3.27883
2578115	6.21891
1637837	7.63734
132473	7.75509
911045	6.00131
2527971	7.92945
1980674	6.66212
309868	1.18563
1458355	4.46932
2011159	2.87473
247481	1.27563
2594456	8.19266
2021	3.60953
252307	3.53038
1002672	0.980661
1639348	4.20312
2527978	7.9839
2067572	6.21891
54299	6.6894
2054915	6.21891
2169540	4.63656
47716	8.33036
889453	4.66614
1703962	6.27963
328814	3.36916
